adlib_id,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,unknown_Unknown
319488182890032,,0.017,0.094,0.018,,,,,0.131,0.648,0.087,,,,,0,0.004,0.001,,,,
488021335742295,,0.122,0.766,0.112,,,,,,,,,,,,,,,,,,
187548520040672,,,,,,,,,0.358,0.592,0.05,,,,,,,,,,,
2842794759294110,,,,0.182,0.158,0.086,0.047,,,,0.276,0.159,0.05,0.041,,,,0.002,0,0,0.001,
234781748079334,,0.2,0.119,0.011,,,,,0.298,0.335,0.032,,,,,0.001,0.003,0,,,,
305007761263964,,0.469,0.498,0.033,,,,,,,,,,,,,,,,,,
204853341488665,,0.309,0.645,0.046,,,,,,,,,,,,,,,,,,
415982359362936,,0.084,0.167,0.019,,,,,0.193,0.49,0.044,,,,,0,0.003,0,,,,
166085098813138,,,,0.162,0.166,0.096,0.054,,,,0.256,0.163,0.059,0.042,,,,0.002,0.001,0,0,
925894828194991,,,,,,,,,0.262,0.692,0.045,,,,,,,,,,,
389104142477384,,,,,,,,,0.27,0.681,0.05,,,,,,,,,,,
6035672429806459,,,,0.007,0.03,0.103,0.184,,,,0.066,0.167,0.185,0.254,,,,,0.001,0.001,0.002,
168986345182488,,0.296,0.626,0.077,,,,,,,,,,,,,,,,,,
328297558800403,,0.01,0.021,0.003,,,,,0.241,0.655,0.065,,,,,0.001,0.004,0,,,,
331886838582390,,0.421,0.546,0.033,,,,,,,,,,,,,,,,,,
298113395345175,,,,0.176,0.155,0.078,0.05,,,,0.272,0.161,0.054,0.051,,,,0.002,0.001,0,0.001,
395163245078729,,0.249,0.128,0.012,,,,,0.297,0.286,0.024,,,,,0.001,0.002,0,,,,
507436123836032,,,,,,,,,0.306,0.651,0.042,,,,,,,,,,,
1076571099535287,,0.602,0.358,0.039,,,,,,,,,,,,,,,,,,
195949328963445,,0.133,0.048,0.005,,,,,0.413,0.349,0.044,,,,,0.002,0.004,,,,,
505761107299187,,,,0.008,0.023,0.098,0.221,,,,0.047,0.127,0.213,0.259,,,,,0.001,0.002,0.003,
508630350185897,,,,,,,,,0.422,0.513,0.065,,,,,,,,,,,
534584757682693,,,,0.13,0.122,0.07,0.039,,,,0.357,0.18,0.059,0.041,,,,0.002,0,0,0.001,
782501289095740,,0.351,0.603,0.045,,,,,,,,,,,,,,,,,,
974184103325744,,,,,,,,,0.311,0.645,0.044,,,,,,,,,,,
1135741973561927,,0.094,0.145,0.017,,,,,0.234,0.461,0.046,,,,,0.001,0.003,0,,,,
329805011987289,,,,0.181,0.136,0.065,0.038,,,,0.314,0.174,0.048,0.039,,,,0.004,0,0.001,0,
1176565856197277,,,,0.179,0.135,0.065,0.039,,,,0.31,0.176,0.055,0.037,,,,0.003,0.001,0,0,
533791157779691,,,,0.007,0.068,0.28,0.428,,,,0.01,0.026,0.069,0.11,,,,0,0,0.001,0.001,
1623445401186061,,,,0.016,0.051,0.148,0.352,,,,0.075,0.082,0.124,0.151,,,,,,0.001,,
192920342715577,,,,0.015,0.029,0.059,0.136,,,,0.289,0.197,0.115,0.155,,,,0.003,0,0.001,0.001,
2578182355823358,,,,0.007,0.02,0.058,0.138,,,,0.215,0.198,0.16,0.203,,,,0.001,,0.001,,
514493342931353,,,,0.029,0.043,0.065,0.159,,,,0.167,0.188,0.174,0.167,,,,0.007,,,,
564114364579545,,,,0.02,0.029,0.07,0.189,,,,0.217,0.13,0.105,0.232,,,,0.006,0.001,,0.003,
928665461029910,,,,0.056,0.108,0.158,0.224,,,,0.154,0.124,0.082,0.088,,,,0.002,0.002,0.001,0.001,
947700092689676,,,,0.029,0.084,0.199,0.418,,,,0.073,0.051,0.069,0.074,,,,0.002,0.002,,,
2940894842846728,,,,0.012,0.048,0.11,0.197,,,,0.159,0.153,0.157,0.157,,,,0.003,0.001,,0.002,
192910146167844,,,,0.04,0.081,0.123,0.179,,,,0.23,0.167,0.082,0.091,,,,0.003,0.002,0.001,0.001,
347079546932566,,0.053,0.026,0.001,,,,,0.456,0.446,0.016,,,,,0.001,0.002,0,,,,
494113845232040,,0.062,0.022,0.003,,,,,0.4,0.453,0.054,,,,,,0.005,,,,,
783442542341129,,0.017,0.029,0.002,,,,,0.255,0.653,0.04,,,,,0,0.004,,,,,
864367131161855,,0.09,0.129,0.016,,,,,0.318,0.435,0.004,,,,,,0.008,,,,,
1391064011274493,,0.254,0.131,0.004,,,,,0.306,0.276,0.028,,,,,,0.001,,,,,
1467882863572711,,0.05,0.085,0.011,,,,,0.269,0.523,0.056,,,,,0.001,0.005,0.001,,,,
257971962773465,,,,,,,,,0.354,0.597,0.049,,,,,,,,,,,
864902327424870,,,,,,,,,0.441,0.531,0.028,,,,,,,,,,,
2548699745437907,,,,,,,,,0.433,0.545,0.022,,,,,,,,,,,
775829876628749,,,,,,,,,0.478,0.511,0.011,,,,,,,,,,,
1131666600673144,,,,,,,,,0.361,0.567,0.072,,,,,,,,,,,
274192564390195,,,,,,,,,0.483,0.469,0.048,,,,,,,,,,,
768305477182297,,,,,,,,,0.319,0.609,0.072,,,,,,,,,,,
222247416375101,,,,,,,,,0.513,0.482,0.005,,,,,,,,,,,
534321880925101,,,,,,,,,0.511,0.459,0.03,,,,,,,,,,,
501764434491584,,,,,,,,,0.333,0.625,0.042,,,,,,,,,,,
353740582836185,,,,,,,,,0.595,0.396,0.009,,,,,,,,,,,
1062569420940890,,,,,,,,,0.408,0.554,0.038,,,,,,,,,,,
180743060721732,,,,,,,,,0.397,0.582,0.021,,,,,,,,,,,
1196042664194440,,0.804,0.191,0.005,,,,,,,,,,,,,,,,,,
215566100243947,,0.648,0.352,,,,,,,,,,,,,,,,,,,
852391345359547,,0.558,0.389,0.053,,,,,,,,,,,,,,,,,,
1512115789134069,,0.451,0.5,0.049,,,,,,,,,,,,,,,,,,
805275450352313,,,,0.178,0.133,0.064,0.036,,,,0.341,0.16,0.044,0.04,,,,0.002,0.001,0,0,
589228072063220,,,,0.203,0.163,0.078,0.039,,,,0.289,0.154,0.045,0.027,,,,0.002,0,0,0,
795577247809814,,,,0.187,0.195,0.104,0.057,,,,0.231,0.141,0.051,0.032,,,,0.001,0.001,0,0,
1003849730156583,,,,0.187,0.169,0.096,0.068,,,,0.23,0.142,0.053,0.049,,,,0.003,0.001,0,0.001,
347996623413045,,,,0.193,0.145,0.079,0.049,,,,0.268,0.15,0.063,0.05,,,,0.002,0,0,0.001,
210333160915678,,,,0.15,0.165,0.103,0.066,,,,0.234,0.172,0.068,0.039,,,,0.001,0,,0.001,
532352411111211,,,,0.169,0.131,0.057,0.042,,,,0.33,0.172,0.051,0.043,,,,0.003,0.001,0,0.001,
527604368239292,,,,0.166,0.14,0.075,0.049,,,,0.293,0.152,0.048,0.07,,,,0.002,,,0.004,
2556518241322831,,,,0.222,0.223,0.136,0.081,,,,0.154,0.101,0.042,0.038,,,,0,0.001,,0.001,
1248888982245979,,,,0.16,0.183,0.123,0.037,,,,0.26,0.123,0.046,0.055,,,,0.005,0.009,,,
862350094634649,,,,0.195,0.174,0.101,0.033,,,,0.252,0.126,0.073,0.042,,,,0.002,,,0.002,
1440293016325719,,,,0.193,0.168,0.147,0.062,,,,0.183,0.138,0.064,0.044,,,,,0.001,,,
334223538112688,,0.216,0.195,0.014,,,,,0.244,0.306,0.021,,,,,0.001,0.002,0,,,,
394790748434662,,0.114,0.206,0.023,,,,,0.173,0.444,0.037,,,,,0.001,0.002,0,,,,
599486207694336,,0.111,0.171,0.012,,,,,0.232,0.435,0.035,,,,,0.001,0.002,,,,,
244147914150411,,0.198,0.218,0.017,,,,,0.212,0.329,0.023,,,,,0.001,0.002,0,,,,
2689302461194054,,0.198,0.167,0.012,,,,,0.265,0.334,0.019,,,,,0.001,0.004,,,,,
1457155391307211,,0.181,0.242,0.027,,,,,0.193,0.32,0.034,,,,,0.001,0.002,0,,,,
1123392461500787,,0.114,0.187,0.016,,,,,0.217,0.435,0.03,,,,,0,0.002,0,,,,
159516529487820,,0.108,0.333,0.031,,,,,0.117,0.382,0.027,,,,,0,0.001,,,,,
4157245751028249,,0.062,0.177,0.02,,,,,0.172,0.516,0.05,,,,,0,0.003,0,,,,
382312499884222,,0.152,0.309,0.027,,,,,0.148,0.326,0.035,,,,,,0.001,0.001,,,,
490460882070097,,0.233,0.17,0.012,,,,,0.242,0.304,0.031,,,,,0.003,0.004,0.001,,,,
956599585073506,,0.364,0.208,0.011,,,,,0.22,0.185,0.01,,,,,0.001,0.001,0.001,,,,
183233720277126,,0.223,0.208,0.014,,,,,0.212,0.326,0.014,,,,,,0.002,,,,,
836558470591484,,0.23,0.181,0.009,,,,,0.279,0.27,0.022,,,,,0.004,0.004,,,,,
545969276421083,,0.346,0.611,0.043,,,,,,,,,,,,,,,,,,
956757328485776,,0.346,0.623,0.031,,,,,,,,,,,,,,,,,,
526761395177268,,0.28,0.67,0.05,,,,,,,,,,,,,,,,,,
546950766329494,,0.334,0.62,0.046,,,,,,,,,,,,,,,,,,
1748882238646356,,0.295,0.663,0.042,,,,,,,,,,,,,,,,,,
568906777823250,,0.263,0.692,0.045,,,,,,,,,,,,,,,,,,
4564866860209979,,0.409,0.559,0.032,,,,,,,,,,,,,,,,,,
749909339038102,,0.427,0.55,0.023,,,,,,,,,,,,,,,,,,
843198759936380,,0.259,0.677,0.063,,,,,,,,,,,,,,,,,,
1010040159531031,,0.458,0.517,0.025,,,,,,,,,,,,,,,,,,
4165011160225649,,0.407,0.564,0.03,,,,,,,,,,,,,,,,,,
789519001768911,,0.256,0.684,0.061,,,,,,,,,,,,,,,,,,
767429493924738,,0.463,0.513,0.025,,,,,,,,,,,,,,,,,,
1684719611716581,,0.309,0.635,0.055,,,,,,,,,,,,,,,,,,
232559331654919,,,,,,,,,0.333,0.623,0.044,,,,,,,,,,,
493446138639663,,,,,,,,,0.306,0.639,0.056,,,,,,,,,,,
338718747615047,,,,,,,,,0.301,0.658,0.041,,,,,,,,,,,
1120253928487427,,,,,,,,,0.393,0.569,0.038,,,,,,,,,,,
1265841873833255,,,,,,,,,0.368,0.596,0.036,,,,,,,,,,,
328444918648282,,,,,,,,,0.294,0.663,0.042,,,,,,,,,,,
212685490687581,,,,,,,,,0.473,0.494,0.033,,,,,,,,,,,
815298456052664,,,,,,,,,0.463,0.479,0.058,,,,,,,,,,,
783824755657568,,,,,,,,,0.228,0.722,0.05,,,,,,,,,,,
148027823986033,,,,,,,,,0.333,0.638,0.029,,,,,,,,,,,
314606230221421,,,,,,,,,0.317,0.656,0.027,,,,,,,,,,,
240063247450139,,,,,,,,,0.358,0.585,0.057,,,,,,,,,,,
335502524600737,,,,,,,,,0.467,0.501,0.032,,,,,,,,,,,
283164646578971,,,,,,,,,0.385,0.56,0.055,,,,,,,,,,,
531402044563003,,,0.029,0.048,0.034,,,,,0.286,0.326,0.271,,,,,0.003,0.003,0.001,,,
1161491097596251,,,0.076,0.059,0.033,,,,,0.449,0.277,0.102,,,,,0.002,0.001,0,,,
329569538637471,,0.393,0.262,,,,,,0.221,0.117,0.007,,,,,,,,,,,
1324574717937414,,0.356,0.11,0.002,,,,,0.403,0.123,0.002,,,,,0.003,0.001,,,,,
387708635932264,,0.411,0.166,0.007,,,,,0.318,0.093,0.007,,,,,,,,,,,
2894526820767874,,0.029,0.065,0.007,,,,,0.211,0.634,0.048,,,,,0.001,0.004,0,,,,
212026764088752,,0.412,0.159,0.002,,,,,0.302,0.12,0.003,,,,,0.001,0.001,,,,,
954791511980077,,0.423,0.088,,,,,,0.335,0.145,0.009,,,,,,,,,,,
544771510028468,,0.413,0.127,0.002,,,,,0.345,0.109,0.002,,,,,0.001,0.001,,,,,
318862609756430,,0.487,0.149,0.002,,,,,0.271,0.086,0.003,,,,,0.002,0,,,,,
816302629315485,,0.442,0.143,0.003,,,,,0.303,0.104,0.003,,,,,0.002,0,,,,,
484093789355529,,0.393,0.175,0.005,,,,,0.284,0.136,0.004,,,,,0.002,0.001,0,,,,
330393528639333,,0.414,0.149,0.002,,,,,0.311,0.118,0.002,,,,,0.003,0.001,,,,,
4466979690012889,,0.383,0.16,0.003,,,,,0.307,0.141,0.003,,,,,0.002,,0.001,,,,
143813731141536,,0.442,0.181,0.004,,,,,0.225,0.139,0.004,,,,,0.002,0.002,0,,,,
191918096165417,,0.398,0.163,0.008,,,,,0.301,0.13,,,,,,,,,,,,
854808322052477,,,,0.065,0.085,0.116,0.291,,,,0.077,0.082,0.123,0.155,,,,,,0.002,0.002,
1650467928482112,,,,0.244,0.096,0.026,0.077,,,,0.225,0.141,0.055,0.129,,,,,0.003,,0.003,
235323787975845,,,,0.009,0.034,0.102,0.376,,,,0.042,0.074,0.145,0.214,,,,0.001,,0.002,0.002,
251645253387966,,,,0.034,0.07,0.102,0.145,,,,0.194,0.186,0.132,0.131,,,,0.003,0.001,0.001,0.001,
146722947512704,,,,0.044,0.044,0.082,0.231,,,,0.072,0.117,0.139,0.27,,,,0.001,,0.001,,
1373532686374524,,,,0.255,0.044,0.029,0.102,,,,0.234,0.146,0.022,0.161,,,,0.007,,,,
334518491421917,,,,0.154,0.085,0.026,0.094,,,,0.333,0.12,0.034,0.154,,,,,,,,
199565018689113,,,,0.083,0.14,0.171,0.207,,,,0.104,0.093,0.088,0.109,,,,,,,0.005,
2847511658847936,,,,0.234,0.144,0.036,0.144,,,,0.153,0.081,0.054,0.144,,,,,,0.009,,
389444172383426,,,,0.2,0.102,0.041,0.131,,,,0.229,0.102,0.061,0.127,,,,0.004,,,0.004,
589073128739512,,,,0.093,0.13,0.171,0.282,,,,0.069,0.062,0.067,0.119,,,,0.002,0.001,0.002,0.001,
528390701853874,,0.583,0.409,0.008,,,,,,,,,,,,,,,,,,
528629084931585,,0.675,0.319,0.006,,,,,,,,,,,,,,,,,,
1119634265215202,,0.608,0.371,0.021,,,,,,,,,,,,,,,,,,
363459201788903,,0.623,0.371,0.006,,,,,,,,,,,,,,,,,,
544527996929354,,0.569,0.421,0.01,,,,,,,,,,,,,,,,,,
778635636173665,,0.651,0.346,0.003,,,,,,,,,,,,,,,,,,
484091326136738,,0.261,0.665,0.074,,,,,,,,,,,,,,,,,,
563050905082819,,0.588,0.409,0.003,,,,,,,,,,,,,,,,,,
321855256053799,,0.582,0.412,0.006,,,,,,,,,,,,,,,,,,
388104622559842,,0.569,0.431,,,,,,,,,,,,,,,,,,,
265056558643525,,0.674,0.325,0.002,,,,,,,,,,,,,,,,,,
513291460107643,,0.563,0.432,0.005,,,,,,,,,,,,,,,,,,
399656311188668,,,,,,,,,0.272,0.673,0.055,,,,,,,,,,,
317323659985638,,,,,,,,,0.558,0.43,0.013,,,,,,,,,,,
5897525626939293,,,,,,,,,0.591,0.401,0.008,,,,,,,,,,,
328600985368219,,,,,,,,,0.552,0.418,0.031,,,,,,,,,,,
167304132073162,,,,,,,,,0.642,0.347,0.011,,,,,,,,,,,
1409859319363727,,,,,,,,,0.641,0.347,0.012,,,,,,,,,,,
869301280324901,,,,,,,,,0.617,0.372,0.012,,,,,,,,,,,
331651328326484,,,,,,,,,0.643,0.35,0.007,,,,,,,,,,,
1158202454607467,,,,,,,,,0.561,0.427,0.012,,,,,,,,,,,
2351583178308224,,,,,,,,,0.662,0.333,0.005,,,,,,,,,,,
165584398789253,,,,,,,,,0.613,0.381,0.006,,,,,,,,,,,
507987633657982,,0.206,0.178,0.011,,,,,0.245,0.334,0.023,,,,,0.001,0.002,,,,,
247946410420142,,,,0.18,0.149,0.08,0.046,,,,0.291,0.166,0.044,0.041,,,,0.002,0,,0.001,
317805876478413,,,,0.229,0.138,0.108,0.029,,,,0.258,0.125,0.054,0.046,,,,0.013,,,,
4071027572987152,,0.339,0.629,0.032,,,,,,,,,,,,,,,,,,
153691593411412,,,,,,,,,0.366,0.585,0.049,,,,,,,,,,,
151604093655353,,0.064,0.17,0.02,,,,,0.193,0.5,0.049,,,,,0.001,0.003,0,,,,
756833348298664,,,,0.164,0.143,0.074,0.045,,,,0.299,0.175,0.056,0.04,,,,0.002,0.001,0,0,
202989671567251,,0.269,0.673,0.059,,,,,,,,,,,,,,,,,,
567628524621218,,,,,,,,,0.321,0.611,0.068,,,,,,,,,,,
1187980328291246,,,0.003,0.004,0.002,,,,,0.469,0.374,0.14,,,,,0.002,0.003,0.001,,,
306906304431272,,,,0.01,0.013,0.014,0.019,,,,0.471,0.253,0.099,0.113,,,,0.006,0.001,0.001,0.001,
1234041777042140,,,,,,,,,0.218,0.733,0.049,,,,,,,,,,,
183588590348302,,0.003,0.01,0.001,,,,,0.258,0.669,0.053,,,,,0.001,0.004,0.001,,,,
182423230474451,,,0.098,0.066,0.039,,,,,0.431,0.256,0.107,,,,,0.002,0.001,0,,,
330994145315339,,,,,,,,,0.593,0.382,0.025,,,,,,,,,,,
4051438561610403,,0.274,0.074,0.006,,,,,0.424,0.206,0.014,,,,,0.002,0.001,,,,,
297657388717696,,0.643,0.341,0.016,,,,,,,,,,,,,,,,,,
121436833354131,,,,0.144,0.129,0.082,0.047,,,,0.283,0.18,0.072,0.059,,,,0.002,0.001,0,0.001,
776217719751076,,,,,,,,,0.556,0.424,0.02,,,,,,,,,,,
191865442848216,,,,,,,,,0.455,0.521,0.024,,,,,,,,,,,
380736486699886,,,,,,,,,0.406,0.57,0.024,,,,,,,,,,,
324757425842940,,,,,,,,,0.518,0.44,0.042,,,,,,,,,,,
822549251733261,,,,,,,,,0.326,0.623,0.051,,,,,,,,,,,
362644258547072,,,,,,,,,0.634,0.35,0.016,,,,,,,,,,,
389229675716484,,,,,,,,,0.403,0.518,0.079,,,,,,,,,,,
994476431296486,,,,,,,,,0.433,0.544,0.023,,,,,,,,,,,
631356127783465,,,,,,,,,0.641,0.351,0.008,,,,,,,,,,,
316808703157240,,,,,,,,,0.445,0.498,0.056,,,,,,,,,,,
186450336721194,,0.545,0.431,0.023,,,,,,,,,,,,,,,,,,
1207257569791283,,0.64,0.341,0.019,,,,,,,,,,,,,,,,,,
959629628126077,,0.355,0.597,0.048,,,,,,,,,,,,,,,,,,
434768084632455,,0.389,0.582,0.029,,,,,,,,,,,,,,,,,,
298723958578554,,0.603,0.381,0.017,,,,,,,,,,,,,,,,,,
189602519721696,,0.546,0.43,0.025,,,,,,,,,,,,,,,,,,
213633703775091,,0.696,0.3,0.005,,,,,,,,,,,,,,,,,,
330323748709812,,0.493,0.479,0.028,,,,,,,,,,,,,,,,,,
349628809838288,,0.641,0.346,0.013,,,,,,,,,,,,,,,,,,
515414289651412,,0.383,0.57,0.047,,,,,,,,,,,,,,,,,,
3015880108730813,,,,0.195,0.122,0.047,0.044,,,,0.336,0.138,0.037,0.075,,,,0.002,0.001,0,0.001,
1131086087409902,,,,0.171,0.143,0.071,0.041,,,,0.317,0.164,0.053,0.037,,,,0.002,0.001,0,0,
1439801159700065,,,,0.194,0.172,0.11,0.051,,,,0.232,0.151,0.048,0.038,,,,0.002,0.001,0.001,,
274869611048467,,,,0.177,0.153,0.084,0.051,,,,0.269,0.17,0.055,0.038,,,,0.001,0,0,0,
927422271157914,,,,0.185,0.216,0.158,0.082,,,,0.138,0.13,0.062,0.028,,,,0.001,,0,0,
536222014058199,,,,0.17,0.154,0.104,0.037,,,,0.285,0.162,0.055,0.032,,,,,0.001,,,
4017682398279224,,,,0.175,0.174,0.116,0.072,,,,0.214,0.166,0.06,0.023,,,,,,,,
2984945608409215,,,,0.168,0.151,0.085,0.063,,,,0.243,0.171,0.068,0.048,,,,0.001,0.001,0,0,
3585716361529460,,,,0.259,0.204,0.139,0.097,,,,0.126,0.107,0.049,0.019,,,,,,,,
328544652230742,,,,0.229,0.193,0.128,0.084,,,,0.161,0.116,0.041,0.047,,,,0.001,0.001,,0.001,
962330067860132,,,,0.204,0.168,0.088,0.048,,,,0.259,0.142,0.049,0.04,,,,0.001,0,0,0,
484300856171564,,,,0.153,0.187,0.121,0.07,,,,0.228,0.157,0.052,0.03,,,,,0.001,,0.001,
1209831272769633,,,,0.163,0.162,0.106,0.062,,,,0.245,0.154,0.058,0.047,,,,0.002,0,0,0,
990942894993517,,0.253,0.148,0.01,,,,,0.281,0.288,0.017,,,,,0.001,0.002,0,,,,
232808934932676,,0.233,0.182,0.019,,,,,0.212,0.337,0.017,,,,,,,,,,,
4139059869504986,,0.299,0.122,0.007,,,,,0.324,0.233,0.013,,,,,0.002,0.001,0,,,,
2918464504944827,,0.293,0.093,0.003,,,,,0.406,0.195,0.007,,,,,0.002,0.001,0,,,,
285209256665105,,0.341,0.157,0.011,,,,,0.312,0.164,0.013,,,,,0.001,0.001,,,,,
519078932466714,,0.338,0.112,0.008,,,,,0.383,0.147,0.009,,,,,0.001,0.001,0,,,,
2066090160195584,,0.397,0.152,0.012,,,,,0.226,0.192,0.019,,,,,0.001,0.001,0,,,,
226513115670655,,0.297,0.214,0.02,,,,,0.247,0.198,0.021,,,,,0.001,0.003,0.001,,,,
863391114586285,,0.38,0.142,0.007,,,,,0.333,0.13,0.005,,,,,0.002,0.001,0,,,,
806056056971456,,0.38,0.17,0.02,,,,,0.17,0.25,,,,,,0.01,,,,,,
542749987086724,,0.273,0.11,0.006,,,,,0.392,0.208,0.007,,,,,0.002,0.001,,,,,
129744869155531,,0.344,0.58,0.076,,,,,,,,,,,,,,,,,,
313803377044578,,0.08,0.06,0.008,,,,,0.307,0.471,0.061,,,,,0.006,0.007,0.001,,,,
510083640184706,,,,0.015,0.028,0.089,0.177,,,,0.073,0.158,0.203,0.251,,,,0.001,,0.002,0.001,
339001434253347,,,,,,,,,0.357,0.581,0.062,,,,,,,,,,,
618764562852839,,,,0.172,0.156,0.078,0.05,,,,0.271,0.161,0.057,0.051,,,,0.002,0.001,0,0.001,
814665822506966,,0.54,0.441,0.019,,,,,,,,,,,,,,,,,,
147579577425065,,0.275,0.135,0.011,,,,,0.215,0.33,0.029,,,,,0.002,0.003,0,,,,
861260804787381,,,,,,,,,0.328,0.628,0.045,,,,,,,,,,,
3031176680461950,,,,,,,,,0.324,0.624,0.052,,,,,,,,,,,
573857846917676,,,,0.008,0.018,0.081,0.166,,,,0.071,0.168,0.232,0.254,,,,0.001,0,,0.001,
496955728205831,,0.395,0.549,0.056,,,,,,,,,,,,,,,,,,
520024605702988,,0.041,0.025,0.005,,,,,0.351,0.511,0.057,,,,,0.004,0.004,0.001,,,,
221357389583864,,,,,,,,,0.336,0.623,0.041,,,,,,,,,,,
175688224395782,,0.385,0.575,0.04,,,,,,,,,,,,,,,,,,
867021370550213,,,,0.122,0.099,0.05,0.03,,,,0.385,0.194,0.058,0.059,,,,0.002,0.001,0,0.001,
179431557333984,,0.085,0.091,0.01,,,,,0.34,0.429,0.04,,,,,0.001,0.003,0,,,,
2704588649841006,,0.032,0.109,0.11,0.073,0.043,0.039,,0.096,0.191,0.157,0.072,0.03,0.04,,0.001,0.002,0.004,0.001,0,0.001,
1207478169706342,,0.013,0.011,0.001,,,,,0.301,0.63,0.036,,,,,0.001,0.005,0.001,,,,
306551877628957,,0.345,0.598,0.056,,,,,,,,,,,,,,,,,,
529703575050409,,,,0.016,0.028,0.07,0.105,,,,0.274,0.186,0.135,0.179,,,,0.004,0.001,0,0.002,
894921174406696,,,,,,,,,0.336,0.624,0.041,,,,,,,,,,,
810529016508906,,,,0.17,0.173,0.116,0.071,,,,0.21,0.148,0.066,0.043,,,,0.001,0,0,0,
1192701804490761,,,,,,,,,0.344,0.612,0.044,,,,,,,,,,,
1679971338870129,,0.142,0.188,0.021,,,,,0.208,0.403,0.035,,,,,0.001,0.002,0,,,,
936418586952083,,0.361,0.601,0.038,,,,,,,,,,,,,,,,,,
144482397735705,,,,,,,,,0.491,0.465,0.044,,,,,,,,,,,
480942236305490,,0.232,0.047,0.004,,,,,0.43,0.246,0.031,,,,,0.008,0.002,,,,,
526191858406289,,,,0.014,0.022,0.117,0.211,,,,0.064,0.129,0.19,0.247,,,,,0.001,0.003,0.003,
317894889713196,,0.634,0.332,0.034,,,,,,,,,,,,,,,,,,
955528851864172,,,,,,,,,0.31,0.653,0.036,,,,,,,,,,,
503602877431820,,0.218,0.157,0.014,,,,,0.287,0.295,0.025,,,,,0.001,0.002,0,,,,
508532093900568,,0.386,0.58,0.034,,,,,,,,,,,,,,,,,,
270181098198297,,,,0.168,0.155,0.09,0.054,,,,0.259,0.157,0.062,0.051,,,,0.002,0,0,0.001,
1374002432983557,,0.007,0.023,0.031,0.03,0.007,,,0.064,0.224,0.286,0.244,0.075,,,0,0.002,0.003,0.002,0.001,,
4073180462729657,,0.118,0.143,0.128,0.077,,,,0.113,0.233,0.134,0.051,,,,0.001,0.001,0.001,0,,,
847802976118482,,,,0.008,0.019,0.085,0.163,,,,0.059,0.164,0.219,0.281,,,,0.001,,0.001,0.001,
215778196852530,,0.056,0.052,0.006,,,,,0.299,0.509,0.069,,,,,0.003,0.005,,,,,
312035710595392,,0.387,0.541,0.072,,,,,,,,,,,,,,,,,,
889781714908842,,,,,,,,,0.325,0.599,0.076,,,,,,,,,,,
234131545184063,,,,0.13,0.152,0.131,0.082,,,,0.164,0.157,0.102,0.081,,,,0.001,0,0,0.001,
528196315258855,,0.102,0.189,0.02,,,,,0.197,0.448,0.04,,,,,0.001,0.003,0,,,,
148386603984757,,,,,,,,,0.287,0.664,0.049,,,,,,,,,,,
2889122428042378,,0.318,0.633,0.049,,,,,,,,,,,,,,,,,,
1224566514624196,,0.272,0.117,0.062,0.032,,,,0.225,0.169,0.087,0.031,,,,0.003,0.001,0.001,0,,,
328567265376064,,0.116,0.141,0.072,0.033,,,,0.171,0.302,0.122,0.039,,,,0.001,0.002,0.002,0,,,
1390415338006001,,0.098,0.117,0.104,0.053,,,,0.172,0.242,0.146,0.063,,,,0.001,0.002,0.002,0,,,
3039925536241293,,0.104,0.157,0.175,0.089,,,,0.095,0.159,0.156,0.064,,,,0.001,0.001,0.001,0,,,
936761647141315,,0.133,0.142,0.097,0.057,,,,0.194,0.217,0.114,0.042,,,,0.001,0.001,0.001,,,,
332095921661475,,0.453,0.116,0.064,0.026,,,,0.135,0.105,0.068,0.026,,,,0.005,0.001,0.001,0,,,
493825828521212,,0.079,0.074,0.029,0.013,,,,0.337,0.353,0.091,0.021,,,,0.001,0.001,0.001,0,,,
116063517236354,,0.064,0.082,0.067,0.05,,,,0.193,0.275,0.172,0.093,,,,0.001,0.001,0.002,0,,,
1723179941202825,,0.038,0.04,0.028,0.018,,,,0.272,0.359,0.175,0.064,,,,0.001,0.002,0.003,0,,,
324767019223055,,,,0.011,0.026,0.113,0.193,,,,0.063,0.14,0.225,0.225,,,,,,0.002,0.001,
510405190157085,,0.242,0.653,0.105,,,,,,,,,,,,,,,,,,
948698955967419,,0.026,0.112,0.013,,,,,0.18,0.561,0.099,,,,,0.001,0.008,,,,,
806572600296900,,,,,,,,,0.254,0.658,0.088,,,,,,,,,,,
335461917993160,,,,,,,,,0.313,0.634,0.053,,,,,,,,,,,
496519454829252,,,,0.099,0.13,0.156,0.092,,,,0.152,0.153,0.121,0.093,,,,0.001,0,0.001,0.001,
211183210689918,,0.111,0.176,0.021,,,,,0.232,0.41,0.046,,,,,0.001,0.003,0,,,,
1381401068897770,,0.292,0.659,0.049,,,,,,,,,,,,,,,,,,
523183062192125,,,,,,,,,0.38,0.561,0.059,,,,,,,,,,,
319654472933697,,0.094,0.057,0.006,,,,,0.345,0.442,0.046,,,,,0.003,0.006,,,,,
471503287249054,,0.487,0.454,0.059,,,,,,,,,,,,,,,,,,
298828105216898,,,,0.004,0.016,0.094,0.222,,,,0.051,0.13,0.22,0.261,,,,,,0.001,0.002,
